Stop Cons.;distance;Total freight cost EUR;Total gross kg;Volume m3;Collection;Disp. dt.;Csee;City;Posta Code;CntryD;Type of transport;Forwarder;Incoterms
FAŁSZ;9983;130,36;67;43;DC Trosa;2020-01-30;AB Singapore Pte Ltd;SINGAPORE;629043;SG;air;Scan Global Logistics;DAP
FAŁSZ;9983;57,70;5,44;33;DC Trosa;2020-01-28;AB Singapore Pte Ltd;SINGAPORE;629043;SG;air;DHL;DAP
FAŁSZ;9983;57,70;3;66;DC Trosa;2020-01-22;AB Singapore Pte Ltd;SINGAPORE;629043;SG;air;DHL;DAP
FAŁSZ;9983;25,30;1,095;7;DC Trosa;2020-01-21;AB Singapore Pte Ltd;Singapore;629043;SG;air;DHL;DAP
FAŁSZ;9983;44,74;2,005;6;DC Trosa;2020-01-21;AB Singapore Pte Ltd;Singapore;629043;SG;air;DHL;DAP
FAŁSZ;9983;27,46;1,85;5;DC Trosa;2020-01-21;AB Singapore Pte Ltd;Singapore;629043;SG;air;DHL;DAP
FAŁSZ;9983;267,18;171;3;DC Trosa;2020-01-20;AB Singapore Pte Ltd;Singapore;629043;SG;air;Scan Global Logistics;CIP
FAŁSZ;9983;55,54;2,8;7;DC Trosa;2020-01-16;AB Singapore Pte Ltd;SINGAPORE;629043;SG;air;DHL;DAP
FAŁSZ;9983;253,51;47;45;DC Trosa;2020-01-14;AB Singapore Pte Ltd;SINGAPORE;629043;SG;air;DHL;DAP
FAŁSZ;9983;18,82;0,2;9;DC Trosa;2020-01-14;AB Singapore Pte Ltd;SINGAPORE;629043;SG;air;DHL;DAP
FAŁSZ;9983;101,35;14,6;87;DC Trosa;2020-01-13;AB Singapore Pte Ltd;Singapore;629043;SG;air;DHL;DAP
FAŁSZ;9983;138,77;13,5;6;DC Trosa;2020-01-09;AB Singapore Pte Ltd;Singapore;629043;SG;air;DHL;DAP
FAŁSZ;9983;23,14;1,69;5;DC Trosa;2020-01-08;AB Singapore Pte Ltd;SINGAPORE;629043;SG;air;DHL;DAP
FAŁSZ;9983;44,74;4,79;5;DC Trosa;2020-01-07;AB Singapore Pte Ltd;SINGAPORE;629043;SG;air;DHL;DAP
FAŁSZ;9983;145,00;62;21;DC Trosa;2020-01-07;AB Singapore Pte Ltd;Singapore;629043;SG;air;Scan Global Logistics;DAP
FAŁSZ;9983;61,13;10,46;34;DC Trosa;2020-01-02;AB Singapore Pte Ltd;Singapore;629043;SG;air;DHL;DAP
FAŁSZ;9983;278,46;136,5;21;DC Trosa;2019-12-30;AB Singapore Pte Ltd;SINGAPORE;637022;SG;air;Scan Global Logistics;DAP
FAŁSZ;9983;466,34;111;1;DC Trosa;2019-12-30;AB Singapore Pte Ltd;SINGAPORE;629043;SG;air;DHL;DAP
FAŁSZ;9983;67,99;12,62;43;DC Trosa;2019-12-27;AB Singapore Pte Ltd;SINGAPORE;629043;SG;air;DHL;DAP
FAŁSZ;9983;69,70;13,03;45;DC Trosa;2019-12-27;AB Singapore Pte Ltd;Singapore;629043;SG;air;DHL;DAP
FAŁSZ;9983;66,27;12,3;43;DC Trosa;2019-12-27;AB Singapore Pte Ltd;SINGAPORE;629043;SG;air;DHL;DAP
FAŁSZ;9983;66,27;12,12;33;DC Trosa;2019-12-23;AB Singapore Pte Ltd;Singapore;629043;SG;air;DHL;DAP
FAŁSZ;9983;18,82;0,34;45;DC Trosa;2019-12-23;AB Singapore Pte Ltd;SINGAPORE;636953;SG;air;DHL;DAP
FAŁSZ;9983;90,00;54;66;DC Trosa;2019-12-20;AB Singapore Pte Ltd;SINGAPORE;629043;SG;air;Scan Global Logistics;CIP
FAŁSZ;9983;95,74;21;5;DC Trosa;2019-12-18;AB Singapore Pte Ltd;SINGAPORE;629043;SG;air;DHL;DAP
FAŁSZ;9983;267,24;131;3;DC Trosa;2019-12-16;AB Singapore Pte Ltd;SINGAPORE;629043;SG;air;Scan Global Logistics;DAP
FAŁSZ;9983;183,60;78;123;DC Trosa;2019-12-16;AB Singapore Pte Ltd;SINGAPORE;819827;SG;air;Scan Global Logistics;DAP
FAŁSZ;9983;23,14;1,52;56;DC Trosa;2019-12-12;AB Singapore Pte Ltd;SINGAPORE;629043;SG;air;DHL;DAP
FAŁSZ;9983;59,41;10,5;7;DC Trosa;2019-12-10;AB Singapore Pte Ltd;Singapore;629043;SG;air;DHL;DAP
FAŁSZ;9983;110,71;25;9;DC Trosa;2019-12-06;AB Singapore Pte Ltd;SINGAPORE;629043;SG;air;DHL;DAP
FAŁSZ;9983;145,00;46;6;DC Trosa;2019-12-06;AB Singapore Pte Ltd;SINGAPORE;627735;SG;air;Scan Global Logistics;DAP
FAŁSZ;9983;23,14;0,59;5;DC Trosa;2019-12-04;AB Singapore Pte Ltd;SINGAPORE;629043;SG;air;DHL;DAP
FAŁSZ;9983;64,56;10,1;3;DC Trosa;2019-12-04;AB Singapore Pte Ltd;Singapore;629043;SG;air;DHL;DAP
FAŁSZ;9983;18,82;0,21;6;DC Trosa;2019-12-04;AB Singapore Pte Ltd;SINGAPORE;629043;SG;air;DHL;DAP
FAŁSZ;9983;164,96;48,5;90;DC Trosa;2019-12-03;AB Singapore Pte Ltd;Singapore;629877;SG;air;DHL;DAP
FAŁSZ;9983;64,56;6,83;21;DC Trosa;2019-12-03;AB Singapore Pte Ltd;SINGAPORE;629043;SG;air;DHL;DAP
FAŁSZ;9983;23,14;1,4;12;DC Trosa;2019-12-03;AB Singapore Pte Ltd;Singapore;629043;SG;air;DHL;DAP
FAŁSZ;9983;23,14;1,25;11,23;DC Trosa;2019-12-03;AB Singapore Pte Ltd;SINGAPORE;629043;SG;air;DHL;DAP
FAŁSZ;9983;25,30;0,75;43.23;DC Trosa;2019-12-03;AB Singapore Pte Ltd;SINGAPORE;629043;SG;air;DHL;DAP
FAŁSZ;9983;25,30;0,75;23.45;DC Trosa;2019-12-03;AB Singapore Pte Ltd;SINGAPORE;629043;SG;air;DHL;DAP
FAŁSZ;9983;23,14;1,95;3,4;DC Trosa;2019-12-02;AB Singapore Pte Ltd;SINGAPORE;629043;SG;air;DHL;DAP
FAŁSZ;9983;23,14;0,28;64.3;DC Trosa;2019-11-29;AB Singapore Pte Ltd;Singapore;629043;SG;air;DHL;DAP
FAŁSZ;9983;61,13;11;58,6;DC Trosa;2019-11-29;AB Singapore Pte Ltd;SINGAPORE;629043;SG;air;DHL;DAP
FAŁSZ;9983;199,38;57,5;0,269;DC Trosa;2019-11-28;AB Singapore Pte Ltd;Singapore;629043;SG;air;DHL;DAP
FAŁSZ;9983;29,62;3,27;33,3;DC Trosa;2019-11-26;AB Singapore Pte Ltd;Singapore;629043;SG;air;DHL;DAP
FAŁSZ;9983;25,30;2,3;1,14;DC Trosa;2019-11-25;AB Singapore Pte Ltd;Singapore;629043;SG;air;DHL;DAP
FAŁSZ;9983;145,00;1,6;21;DC Trosa;2019-11-25;AB Singapore Pte Ltd;SINGAPORE;629043;SG;air;Scan Global Logistics;DAP
FAŁSZ;9983;61,13;9,7;34;DC Trosa;2019-11-25;AB Singapore Pte Ltd;Singapore;629043;SG;air;DHL;DAP
FAŁSZ;9983;44,74;2,14;21;DC Trosa;2019-11-20;AB Singapore Pte Ltd;Singapore;629043;SG;air;DHL;DAP
FAŁSZ;9983;18,82;0,32;34;DC Trosa;2019-11-18;AB Singapore Pte Ltd;SINGAPORE;629043;SG;air;DHL;DAP
FAŁSZ;9983;18,82;0,3;1;DC Trosa;2019-11-18;AB Singapore Pte Ltd;SINGAPORE;629043;SG;air;DHL;DAP
FAŁSZ;9983;23,14;0,36;43;DC Trosa;2019-11-18;AB Singapore Pte Ltd;SINGAPORE;629043;SG;air;DHL;DAP
FAŁSZ;9983;432,48;212;32;DC Trosa;2019-11-15;AB Singapore Pte Ltd;SINGAPORE;629043;SG;air;Scan Global Logistics;DAP
FAŁSZ;9983;79,99;16,5;45;DC Trosa;2019-11-15;AB Singapore Pte Ltd;Singapore;629043;SG;air;DHL;DAP
FAŁSZ;9983;55,54;4,755;43;DC Trosa;2019-11-14;AB Singapore Pte Ltd;Singapore;629043;SG;air;DHL;DAP
FAŁSZ;9983;18,82;0,5;33;DC Trosa;2019-11-13;AB Singapore Pte Ltd;Singapore;629043;SG;air;DHL;DAP
FAŁSZ;9983;18,82;0,3;22;DC Trosa;2019-11-13;AB Singapore Pte Ltd;Singapore;629043;SG;air;DHL;DAP
FAŁSZ;9983;125,67;22,9;34;DC Trosa;2019-11-11;AB Singapore Pte Ltd;SINGAPORE;629043;SG;air;DHL;DAP
FAŁSZ;9983;231,92;66;45;DC Trosa;2019-11-08;AB Singapore Pte Ltd;Singapore;629043;SG;air;DHL;DAP
FAŁSZ;9983;336,60;165;6;DC Trosa;2019-11-08;AB Singapore Pte Ltd;Singapore;629043;SG;air;Scan Global Logistics;DAP
FAŁSZ;9983;175,00;43;66;DC Trosa;2019-11-07;AB Singapore Pte Ltd;Singapore;629043;SG;air;Scan Global Logistics;DAP
FAŁSZ;9983;594,04;135;7;DC Trosa;2019-11-06;AB Singapore Pte Ltd;SINGAPORE;629043;SG;air;DHL;DAP
FAŁSZ;9983;69,70;13,5;6;DC Trosa;2019-11-06;AB Singapore Pte Ltd;Singapore;629043;SG;air;DHL;DAP
FAŁSZ;9983;18,82;0,685;5;DC Trosa;2019-10-31;AB Singapore Pte Ltd;SINGAPORE;629043;SG;air;DHL;DAP
FAŁSZ;9983;85,14;12,4;4;DC Trosa;2019-10-30;AB Singapore Pte Ltd;Singapore;629043;SG;air;DHL;DAP
FAŁSZ;9983;27,46;2,3;3;DC Trosa;2019-10-25;AB Singapore Pte Ltd;SINGAPORE;629353;SG;air;DHL;DAP
FAŁSZ;9983;64,56;6,2;7;DC Trosa;2019-10-25;AB Singapore Pte Ltd;SINGAPORE;629043;SG;air;DHL;DAP
FAŁSZ;9983;25,30;1,9;45;DC Trosa;2019-10-24;AB Singapore Pte Ltd;Singapore;629043;SG;air;DHL;DAP
FAŁSZ;9983;66,27;12,46;123;DC Trosa;2019-10-23;AB Singapore Pte Ltd;SINGAPORE;629043;SG;air;DHL;DAP
FAŁSZ;9983;1 126,11;235;56;DC Trosa;2019-10-22;AB Singapore Pte Ltd;Singapore;629043;SG;air;DHL;DAP
FAŁSZ;9983;27,46;2,92;7;DC Trosa;2019-10-21;AB Singapore Pte Ltd;SINGAPORE;629043;SG;air;DHL;DAP
FAŁSZ;9983;67,99;8,62;8;DC Trosa;2019-10-21;AB Singapore Pte Ltd;SINGAPORE;629043;SG;air;DHL;DAP
FAŁSZ;9983;70,00;16,115;9;DC Trosa;2019-10-18;AB Singapore Pte Ltd;SINGAPORE;629043;SG;air;Scan Global Logistics;CIP
FAŁSZ;9983;31,78;3,545;87;DC Trosa;2019-10-18;AB Singapore Pte Ltd;Singapore;629043;SG;air;DHL;DAP
FAŁSZ;9983;44,74;4,3;6;DC Trosa;2019-10-15;AB Singapore Pte Ltd;SINGAPORE;629043;SG;air;DHL;DAP
FAŁSZ;9983;27,46;1,95;5;DC Trosa;2019-10-15;AB Singapore Pte Ltd;SINGAPORE;629353;SG;air;DHL;DAP
FAŁSZ;9983;44,74;4,76;4;DC Trosa;2019-10-14;AB Singapore Pte Ltd;Singapore;629043;SG;air;DHL;DAP
FAŁSZ;9983;23,14;1,08;3;DC Trosa;2019-10-11;AB Singapore Pte Ltd;Singapore;629043;SG;air;DHL;DAP
FAŁSZ;9983;46,90;7,5;6;DC Trosa;2019-10-11;AB Singapore Pte Ltd;SINGAPORE;629043;SG;air;DHL;DAP
FAŁSZ;9983;36,10;5;90;DC Trosa;2019-10-10;AB Singapore Pte Ltd;SINGAPORE;629043;SG;air;DHL;DAP
FAŁSZ;9983;44,74;3,9;5;DC Trosa;2019-10-09;AB Singapore Pte Ltd;Singapore;629043;SG;air;DHL;DAP
FAŁSZ;9983;25,30;1,2;43;DC Trosa;2019-10-08;AB Singapore Pte Ltd;Singapore;629043;SG;air;DHL;DAP
FAŁSZ;9983;18,82;0,12;21;DC Trosa;2019-10-08;AB Singapore Pte Ltd;Singapore;629043;SG;air;DHL;DAP
FAŁSZ;9983;55,54;2,68;34;DC Trosa;2019-10-07;AB Singapore Pte Ltd;SINGAPORE;629043;SG;air;DHL;DAP
FAŁSZ;9983;18,82;0,12;21;DC Trosa;2019-10-04;AB Singapore Pte Ltd;Singapore;629043;SG;air;DHL;DAP
FAŁSZ;9983;44,74;3,94;32;DC Trosa;2019-10-03;AB Singapore Pte Ltd;SINGAPORE;629043;SG;air;DHL;DAP
FAŁSZ;9983;57,70;2,63;45;DC Trosa;2019-09-30;AB Singapore Pte Ltd;SINGAPORE;629043;SG;air;DHL;DAP
FAŁSZ;9983;57,70;6,1;43;DC Trosa;2019-09-30;AB Singapore Pte Ltd;Singapore;629043;SG;air;DHL;DAP
FAŁSZ;9983;57,70;3,72;33;DC Trosa;2019-09-27;AB Singapore Pte Ltd;Singapore;629043;SG;air;DHL;DAP
FAŁSZ;9983;18,82;0,15;66;DC Trosa;2019-09-26;AB Singapore Pte Ltd;SINGAPORE;629043;SG;air;DHL;DAP
FAŁSZ;9983;18,82;0,2;7;DC Trosa;2019-09-26;AB Singapore Pte Ltd;SINGAPORE;629043;SG;air;DHL;DAP
FAŁSZ;9983;18,82;0,26;6;DC Trosa;2019-09-26;AB Singapore Pte Ltd;SINGAPORE;629043;SG;air;DHL;DAP
FAŁSZ;9983;101,35;3,48;5;DC Trosa;2019-09-25;AB Singapore Pte Ltd;SINGAPORE;629043;SG;air;DHL;DAP
FAŁSZ;9983;25,30;1,205;3;DC Trosa;2019-09-20;AB Singapore Pte Ltd;SINGAPORE;629043;SG;air;DHL;DAP
FAŁSZ;9983;25,30;0,8;7;DC Trosa;2019-09-19;AB Singapore Pte Ltd;SINGAPORE;629043;SG;air;DHL;DAP
FAŁSZ;9983;49,06;7,9;45;DC Trosa;2019-09-18;AB Singapore Pte Ltd;SINGAPORE;629043;SG;air;DHL;DAP
FAŁSZ;9983;27,46;2,6;9;DC Trosa;2019-09-17;AB Singapore Pte Ltd;SINGAPORE;629043;SG;air;DHL;DAP
FAŁSZ;9983;18,82;0,12;87;DC Trosa;2019-09-17;AB Singapore Pte Ltd;Singapore;629043;SG;air;DHL;DAP
FAŁSZ;9983;46,90;7,1;6;DC Trosa;2019-09-17;AB Singapore Pte Ltd;SINGAPORE;629043;SG;air;DHL;DAP
FAŁSZ;9983;44,74;6,8;5;DC Trosa;2019-09-17;AB Singapore Pte Ltd;SINGAPORE;629043;SG;air;DHL;DAP
FAŁSZ;9983;25,30;1;5;DC Trosa;2019-09-16;AB Singapore Pte Ltd;SINGAPORE;629043;SG;air;DHL;DAP
FAŁSZ;9983;25,30;1,44;21;DC Trosa;2019-09-16;AB Singapore Pte Ltd;SINGAPORE;629043;SG;air;DHL;DAP
FAŁSZ;9983;25,30;1;34;DC Trosa;2019-09-16;AB Singapore Pte Ltd;SINGAPORE;629043;SG;air;DHL;DAP
FAŁSZ;9983;71,42;14;21;DC Trosa;2019-09-12;AB Singapore Pte Ltd;Singapore;629043;SG;air;DHL;DAP
FAŁSZ;9983;138,77;32;1;DC Trosa;2019-09-06;AB Singapore Pte Ltd;Singapore;629043;SG;air;DHL;DAP
FAŁSZ;9983;163,09;21;43;DC Trosa;2019-09-04;AB Singapore Pte Ltd;SINGAPORE;629043;SG;air;DHL;DAP
FAŁSZ;9983;135,03;32,5;45;DC Trosa;2019-09-02;AB Singapore Pte Ltd;SINGAPORE;629043;SG;air;DHL;DAP
FAŁSZ;9983;23,14;0,76;43;DC Trosa;2019-08-30;AB Singapore Pte Ltd;SINGAPORE;629043;SG;air;DHL;DAP
FAŁSZ;9983;83,42;17,09;33;DC Trosa;2019-08-29;AB Singapore Pte Ltd;SINGAPORE;629043;SG;air;DHL;DAP
FAŁSZ;9983;18,82;0,3;45;DC Trosa;2019-08-29;AB Singapore Pte Ltd;SINGAPORE;629043;SG;air;DHL;DAP
FAŁSZ;9983;116,32;7;66;DC Trosa;2019-08-28;AB Singapore Pte Ltd;Singapore;629043;SG;air;DHL;DAP
FAŁSZ;9983;135,00;85;5;DC Trosa;2019-08-28;AB Singapore Pte Ltd;Singapore;629043;SG;air;Scan Global Logistics;CIP
FAŁSZ;9983;36,10;4,54;3;DC Trosa;2019-08-27;AB Singapore Pte Ltd;SINGAPORE;629043;SG;air;DHL;DAP
FAŁSZ;9983;18,82;0,45;123;DC Trosa;2019-08-27;AB Singapore Pte Ltd;SINGAPORE;629043;SG;air;DHL;DAP
FAŁSZ;9983;73,13;4,79;56;DC Trosa;2019-08-26;AB Singapore Pte Ltd;Singapore;629043;SG;air;DHL;DAP
FAŁSZ;9983;20,98;1,3;7;DC Trosa;2019-08-26;AB Singapore Pte Ltd;SINGAPORE;629043;SG;air;DHL;DAP
FAŁSZ;9983;29,62;3,05;9;DC Trosa;2019-08-21;AB Singapore Pte Ltd;Singapore;629043;SG;air;DHL;DAP
FAŁSZ;9983;71,42;13,7;6;DC Trosa;2019-08-16;AB Singapore Pte Ltd;Singapore;629877;SG;air;DHL;DAP
FAŁSZ;9983;244,80;120;5;DC Trosa;2019-08-16;AB Singapore Pte Ltd;SINGAPORE;629043;SG;air;Scan Global Logistics;DAP
FAŁSZ;9983;157,48;31,5;3;DC Trosa;2019-08-09;AB Singapore Pte Ltd;SINGAPORE;629043;SG;air;DHL;DAP
FAŁSZ;9983;67,99;12,76;6;DC Trosa;2019-08-08;AB Singapore Pte Ltd;Singapore;629043;SG;air;DHL;DAP
FAŁSZ;9983;66,27;12,35;90;DC Trosa;2019-08-08;AB Singapore Pte Ltd;Singapore;629043;SG;air;DHL;DAP
FAŁSZ;9983;44,74;2,35;21;DC Trosa;2019-08-08;AB Singapore Pte Ltd;SINGAPORE;629043;SG;air;DHL;DAP
FAŁSZ;9983;44,74;7;21;DC Trosa;2019-08-07;AB Singapore Pte Ltd;Singapore;629043;SG;air;DHL;DAP
FAŁSZ;9983;18,82;0,18;34;DC Trosa;2019-08-06;AB Singapore Pte Ltd;SINGAPORE;629043;SG;air;DHL;DAP
FAŁSZ;9983;354,60;78;45;DC Trosa;2019-08-06;AB Singapore Pte Ltd;SINGAPORE;629043;SG;air;DHL;DAP
FAŁSZ;9983;18,82;0,14;43;DC Trosa;2019-07-30;AB Singapore Pte Ltd;Singapore;629043;SG;air;DHL;DAP
FAŁSZ;9983;44,74;4,27;34;DC Trosa;2019-07-30;AB Singapore Pte Ltd;Singapore;629043;SG;air;DHL;DAP
FAŁSZ;9983;18,82;0,29;45;DC Trosa;2019-07-30;AB Singapore Pte Ltd;Singapore;629043;SG;air;DHL;DAP
FAŁSZ;9983;27,46;1,18;66;DC Trosa;2019-07-30;AB Singapore Pte Ltd;Singapore;629043;SG;air;DHL;DAP
FAŁSZ;9983;223,78;64;7;DC Trosa;2019-07-29;AB Singapore Pte Ltd;Singapore;629043;SG;air;DHL;DAP
FAŁSZ;9983;25,30;1,17;5;DC Trosa;2019-07-29;AB Singapore Pte Ltd;Singapore;629043;SG;air;DHL;DAP
FAŁSZ;9983;25,30;1,15;3;DC Trosa;2019-07-29;AB Singapore Pte Ltd;Singapore;629043;SG;air;DHL;DAP
FAŁSZ;9983;25,30;1,15;45;DC Trosa;2019-07-29;AB Singapore Pte Ltd;Singapore;629043;SG;air;DHL;DAP
FAŁSZ;9983;25,30;0,99;123;DC Trosa;2019-07-29;AB Singapore Pte Ltd;Singapore;629043;SG;air;DHL;DAP
FAŁSZ;9983;18,82;0,42;56;DC Trosa;2019-07-26;AB Singapore Pte Ltd;SINGAPORE;629043;SG;air;DHL;DAP
FAŁSZ;9983;25,30;1,15;87;DC Trosa;2019-07-26;AB Singapore Pte Ltd;Singapore;629043;SG;air;DHL;DAP
FAŁSZ;9983;29,62;1,23;90;DC Trosa;2019-07-26;AB Singapore Pte Ltd;Singapore;629043;SG;air;DHL;DAP
FAŁSZ;9983;29,62;1,25;5;DC Trosa;2019-07-26;AB Singapore Pte Ltd;Singapore;629043;SG;air;DHL;DAP
FAŁSZ;9983;18,82;0,6;43;DC Trosa;2019-07-25;AB Singapore Pte Ltd;SINGAPORE;629043;SG;air;DHL;DAP
FAŁSZ;9983;18,82;0,27;21;DC Trosa;2019-07-24;AB Singapore Pte Ltd;Singapore;629043;SG;air;DHL;DAP
FAŁSZ;9983;18,82;0,52;21;DC Trosa;2019-07-24;AB Singapore Pte Ltd;Singapore;629043;SG;air;DHL;DAP
FAŁSZ;9983;29,62;2,05;45;DC Trosa;2019-07-23;AB Singapore Pte Ltd;Singapore;629043;SG;air;DHL;DAP
FAŁSZ;9983;150,00;41;33;DC Trosa;2019-07-23;AB Singapore Pte Ltd;Singapore;629043;SG;air;DHL;DAP
FAŁSZ;9983;240,00;8,4;66;DC Trosa;2019-07-23;AB Singapore Pte Ltd;SINGAPORE;629043;SG;air;Scan Global Logistics;CIP
FAŁSZ;9983;240,00;4,6;7;DC Trosa;2019-07-23;AB Singapore Pte Ltd;SINGAPORE;629043;SG;air;Scan Global Logistics;CIP
FAŁSZ;9983;161,22;22;6;DC Trosa;2019-07-23;AB Singapore Pte Ltd;SINGAPORE;629043;SG;air;DHL;DAP
FAŁSZ;9983;519,55;121;5;DC Trosa;2019-07-18;AB Singapore Pte Ltd;Singapore;629043;SG;air;DHL;DAP
FAŁSZ;9983;40,42;5,71;7;DC Trosa;2019-07-18;AB Singapore Pte Ltd;SINGAPORE;629043;SG;air;DHL;DAP
FAŁSZ;9983;125,67;29;5;DC Trosa;2019-07-18;AB Singapore Pte Ltd;SINGAPORE;629043;SG;air;DHL;DAP
FAŁSZ;9983;27,46;2,86;34;DC Trosa;2019-07-18;AB Singapore Pte Ltd;SINGAPORE;629043;SG;air;DHL;DAP
FAŁSZ;9983;18,82;0,15;43;DC Trosa;2019-07-17;AB Singapore Pte Ltd;SINGAPORE;629043;SG;air;DHL;DAP
FAŁSZ;9983;18,82;0,15;45;DC Trosa;2019-07-17;AB Singapore Pte Ltd;SINGAPORE;629043;SG;air;DHL;DAP
FAŁSZ;9983;18,82;0,15;43;DC Trosa;2019-07-17;AB Singapore Pte Ltd;SINGAPORE;629043;SG;air;DHL;DAP
FAŁSZ;9983;18,82;0,13;33;DC Trosa;2019-07-17;AB Singapore Pte Ltd;SINGAPORE;629043;SG;air;DHL;DAP
FAŁSZ;9983;20,98;1,3;5;DC Trosa;2019-07-17;AB Singapore Pte Ltd;Singapore;629043;SG;air;DHL;DAP
FAŁSZ;9983;29,62;2,215;7;DC Trosa;2019-07-16;AB Singapore Pte Ltd;SINGAPORE;629043;SG;air;DHL;DAP
FAŁSZ;9983;29,62;2,23;5;DC Trosa;2019-07-16;AB Singapore Pte Ltd;SINGAPORE;629043;SG;air;DHL;DAP
FAŁSZ;9983;29,62;2,215;3;DC Trosa;2019-07-16;AB Singapore Pte Ltd;SINGAPORE;629043;SG;air;DHL;DAP
FAŁSZ;9983;18,82;0,7;21;DC Trosa;2019-07-12;AB Singapore Pte Ltd;SINGAPORE;629043;SG;air;DHL;DAP
FAŁSZ;9983;1 715,71;341;12;DC Trosa;2019-07-10;AB Singapore Pte Ltd;SINGAPORE;629043;SG;air;DHL;DAP
FAŁSZ;9983;81,71;5,9;11,23;DC Trosa;2019-07-10;AB Singapore Pte Ltd;SINGAPORE;629043;SG;air;DHL;DAP
FAŁSZ;9983;27,46;2,11;43.23;DC Trosa;2019-07-10;AB Singapore Pte Ltd;Singapore;629043;SG;air;DHL;DAP
FAŁSZ;9983;101,35;21,09;23.45;DC Trosa;2019-07-09;AB Singapore Pte Ltd;Singapore;637473;SG;air;DHL;DAP
FAŁSZ;9983;123,80;20,9;3,4;DC Trosa;2019-07-08;AB Singapore Pte Ltd;Singapore;629043;SG;air;DHL;DAP
FAŁSZ;9983;936,36;458,5;64.3;DC Trosa;2019-07-08;AB Singapore Pte Ltd;SINGAPORE;629043;SG;air;Scan Global Logistics;DAP
FAŁSZ;9983;18,82;0,69;58,6;DC Trosa;2019-07-08;AB Singapore Pte Ltd;SINGAPORE;629043;SG;air;DHL;DAP
FAŁSZ;9983;27,46;2,2;33,3;DC Trosa;2019-07-08;AB Singapore Pte Ltd;SINGAPORE;629043;SG;air;DHL;DAP
FAŁSZ;9983;83,42;3,49;0,102;DC Trosa;2019-07-08;AB Singapore Pte Ltd;SINGAPORE;629043;SG;air;DHL;DAP
FAŁSZ;9983;18,82;0,11;1,14;DC Trosa;2019-07-05;AB Singapore Pte Ltd;SINGAPORE;629043;SG;air;DHL;DAP
FAŁSZ;9983;101,35;6,2;0,134;DC Trosa;2019-07-05;AB Singapore Pte Ltd;SINGAPORE;629043;SG;air;DHL;DAP
FAŁSZ;9983;27,46;2,5;21;DC Trosa;2019-07-04;AB Singapore Pte Ltd;SINGAPORE;629043;SG;air;DHL;DAP
FAŁSZ;9983;57,70;5,98;34;DC Trosa;2019-07-04;AB Singapore Pte Ltd;SINGAPORE;629043;SG;air;DHL;DAP
FAŁSZ;9983;101,35;12,3;21;DC Trosa;2019-07-04;AB Singapore Pte Ltd;SINGAPORE;629043;SG;air;DHL;DAP
FAŁSZ;9983;23,14;1,1;34;DC Trosa;2019-07-03;AB Singapore Pte Ltd;Singapore;629043;SG;air;DHL;DAP
FAŁSZ;9983;64,56;6,795;1;DC Trosa;2019-07-03;AB Singapore Pte Ltd;Singapore;629043;SG;air;DHL;DAP
FAŁSZ;9983;57,70;5,97;43;DC Trosa;2019-07-03;AB Singapore Pte Ltd;Singapore;629043;SG;air;DHL;DAP
FAŁSZ;9983;69,70;13,33;32;DC Trosa;2019-06-28;AB Singapore Pte Ltd;Singapore;629043;SG;air;DHL;DAP
FAŁSZ;9983;159,35;21;45;DC Trosa;2019-06-27;AB Singapore Pte Ltd;SINGAPORE;629043;SG;air;DHL;DAP
FAŁSZ;9983;59,41;10,2;43;DC Trosa;2019-06-26;AB Singapore Pte Ltd;Singapore;629043;SG;air;DHL;DAP
FAŁSZ;9983;101,35;6,34;33;DC Trosa;2019-06-26;AB Singapore Pte Ltd;SINGAPORE;629043;SG;air;DHL;DAP
FAŁSZ;9983;23,14;0,42;22;DC Trosa;2019-06-26;AB Singapore Pte Ltd;SINGAPORE;629043;SG;air;DHL;DAP
FAŁSZ;9983;27,46;0,91;34;DC Trosa;2019-06-25;AB Singapore Pte Ltd;SINGAPORE;629043;SG;air;DHL;DAP
FAŁSZ;9983;23,14;0,93;45;DC Trosa;2019-06-25;AB Singapore Pte Ltd;Singapore;629043;SG;air;DHL;DAP
FAŁSZ;9983;83,42;17,02;6;DC Trosa;2019-06-25;AB Singapore Pte Ltd;SINGAPORE;629043;SG;air;DHL;DAP
FAŁSZ;9983;40,42;5,815;66;DC Trosa;2019-06-24;AB Singapore Pte Ltd;Singapore;629043;SG;air;DHL;DAP
FAŁSZ;9983;57,70;2,51;7;DC Trosa;2019-06-24;AB Singapore Pte Ltd;SINGAPORE;629043;SG;air;DHL;DAP
FAŁSZ;9983;44,74;2,66;6;DC Trosa;2019-06-20;AB Singapore Pte Ltd;SINGAPORE;629043;SG;air;DHL;DAP
FAŁSZ;9983;57,70;6,6;5;DC Trosa;2019-06-20;AB Singapore Pte Ltd;Singapore;629043;SG;air;DHL;DAP
FAŁSZ;9983;27,46;0,84;4;DC Trosa;2019-06-20;AB Singapore Pte Ltd;SINGAPORE;629043;SG;air;DHL;DAP
FAŁSZ;9983;131,29;12,5;3;DC Trosa;2019-06-19;AB Singapore Pte Ltd;Singapore;629043;SG;air;DHL;DAP
FAŁSZ;9983;18,82;0,18;7;DC Trosa;2019-06-19;AB Singapore Pte Ltd;Singapore;629043;SG;air;DHL;DAP
FAŁSZ;9983;18,82;0,3;45;DC Trosa;2019-06-19;AB Singapore Pte Ltd;SINGAPORE;629043;SG;air;DHL;DAP
